timestamp,code,msg_type
2026-08-05T09:32:04.974,03195T,depth
2026-08-05T09:32:04.974,03199T,depth
2026-08-05T09:32:04.974,03199T,depth
2026-08-05T09:32:04.977,03199T,depth
2026-08-05T09:32:05.058,03194T,depth
2026-08-05T09:32:05.186,03105T,depth
2026-08-05T09:32:05.377,03057T,depth
2026-08-05T09:32:05.458,03068T,depth
2026-08-05T09:32:05.532,03069T,depth
2026-08-05T09:32:05.601,03105T,depth
2026-08-05T09:32:05.601,03105T,depth
2026-08-05T09:32:05.603,03105T,depth
2026-08-05T09:32:05.603,03080T,depth
2026-08-05T09:32:05.664,03080T,depth
2026-08-05T09:32:05.729,03150T,depth
2026-08-05T09:32:05.792,03046T,depth
2026-08-05T09:32:05.792,03011T,depth
2026-08-05T09:32:05.792,03182T,depth
2026-08-05T09:32:05.792,03077T,depth
2026-08-05T09:32:05.962,03197T,depth
2026-08-05T09:32:06.031,03196T,depth
2026-08-05T09:32:06.033,03046T,depth
2026-08-05T09:32:06.033,03195T,depth
2026-08-05T09:32:06.033,03194T,depth
2026-08-05T09:32:06.033,03011T,depth
2026-08-05T09:32:06.033,03182T,depth
2026-08-05T09:32:06.033,03077T,depth
2026-08-05T09:32:06.094,03105T,depth
2026-08-05T09:32:06.094,03182T,depth
2026-08-05T09:32:06.094,03077T,depth
2026-08-05T09:32:06.094,03011T,depth
2026-08-05T09:32:06.094,03080T,depth
2026-08-05T09:32:06.094,03046T,depth
2026-08-05T09:32:06.490,03196T,depth
2026-08-05T09:32:06.558,03194T,depth
2026-08-05T09:32:06.560,03197T,depth
2026-08-05T09:32:06.560,03195T,depth
2026-08-05T09:32:07.055,03046T,depth
2026-08-05T09:32:07.134,03077T,depth
2026-08-05T09:32:07.134,03046T,depth
2026-08-05T09:32:07.134,03077T,depth
2026-08-05T09:32:07.199,03077T,depth
2026-08-05T09:32:07.571,03011T,depth
2026-08-05T09:32:07.645,03182T,depth
2026-08-05T09:32:07.647,03182T,depth
2026-08-05T09:32:07.647,03011T,depth
2026-08-05T09:32:07.647,03182T,depth
2026-08-05T09:32:07.647,03011T,depth
2026-08-05T09:32:07.742,03105T,depth
2026-08-05T09:32:07.805,03080T,depth
2026-08-05T09:32:08.234,03046T,depth
2026-08-05T09:32:08.301,03011T,depth
2026-08-05T09:32:08.301,03182T,depth
2026-08-05T09:32:08.301,03077T,depth
2026-08-05T09:32:08.669,03074T,depth
2026-08-05T09:32:08.730,03074T,depth
2026-08-05T09:32:08.730,03074T,depth
2026-08-05T09:32:08.730,03074T,depth
2026-08-05T09:32:08.730,03074T,depth
2026-08-05T09:32:09.096,03046T,depth
2026-08-05T09:32:09.176,03011T,depth
2026-08-05T09:32:09.176,03182T,depth
2026-08-05T09:32:09.178,03077T,depth
2026-08-05T09:32:09.403,03046T,depth
2026-08-05T09:32:09.476,03182T,depth
2026-08-05T09:32:09.476,03077T,depth
2026-08-05T09:32:09.478,03011T,depth
2026-08-05T09:32:10.266,03046T,depth
2026-08-05T09:32:10.331,03046T,depth
2026-08-05T09:32:10.331,03077T,depth
2026-08-05T09:32:10.396,03077T,depth
2026-08-05T09:32:10.407,03077T,depth
2026-08-05T09:32:10.462,03046T,depth
2026-08-05T09:32:10.462,03077T,depth
2026-08-05T09:32:10.894,03182T,depth
2026-08-05T09:32:10.970,03182T,depth
2026-08-05T09:32:10.970,03011T,depth
2026-08-05T09:32:10.970,03046T,depth
2026-08-05T09:32:10.970,03011T,depth
2026-08-05T09:32:10.970,03182T,depth
2026-08-05T09:32:10.970,03077T,depth
2026-08-05T09:32:10.970,03182T,depth
2026-08-05T09:32:10.970,03011T,depth
2026-08-05T09:32:11.038,03011T,depth
2026-08-05T09:32:11.101,03011T,depth
2026-08-05T09:32:11.101,03182T,depth
2026-08-05T09:32:11.101,03077T,depth
2026-08-05T09:32:11.101,03046T,depth
2026-08-05T09:32:11.387,03011T,depth
2026-08-05T09:32:11.454,03182T,depth
2026-08-05T09:32:11.983,03046T,depth
2026-08-05T09:32:12.062,03077T,depth
2026-08-05T09:32:12.062,03046T,depth
2026-08-05T09:32:12.068,03077T,depth
2026-08-05T09:32:12.126,03077T,depth
2026-08-05T09:32:12.475,03046T,depth
2026-08-05T09:32:12.560,03077T,depth
2026-08-05T09:32:12.560,03011T,depth
2026-08-05T09:32:12.626,03011T,depth
2026-08-05T09:32:12.626,03011T,depth
2026-08-05T09:32:12.686,03182T,depth
2026-08-05T09:32:12.688,03182T,depth
2026-08-05T09:32:12.752,03182T,depth
2026-08-05T09:32:12.880,03011T,depth
2026-08-05T09:32:12.958,03182T,depth
2026-08-05T09:32:12.960,03077T,depth
2026-08-05T09:32:12.960,03046T,depth
2026-08-05T09:32:13.471,03011T,depth
2026-08-05T09:32:13.531,03182T,depth
2026-08-05T09:32:13.531,03077T,depth
2026-08-05T09:32:13.531,03046T,depth
2026-08-05T09:32:14.177,03046T,depth
2026-08-05T09:32:14.258,03077T,depth
2026-08-05T09:32:14.258,03077T,depth
2026-08-05T09:32:14.258,03046T,depth
2026-08-05T09:32:14.258,03077T,depth
2026-08-05T09:32:14.672,03195T,depth
2026-08-05T09:32:14.737,03194T,depth
2026-08-05T09:32:14.737,03011T,depth
2026-08-05T09:32:14.737,03197T,depth
2026-08-05T09:32:14.737,03196T,depth
2026-08-05T09:32:14.737,03046T,depth
2026-08-05T09:32:14.737,03182T,depth
2026-08-05T09:32:14.737,03077T,depth
2026-08-05T09:32:14.737,03182T,depth
2026-08-05T09:32:14.802,03182T,depth
2026-08-05T09:32:14.802,03011T,depth
2026-08-05T09:32:14.802,03011T,depth
2026-08-05T09:32:14.802,03182T,depth
2026-08-05T09:32:14.805,03077T,depth
2026-08-05T09:32:14.805,03046T,depth
2026-08-05T09:32:14.805,03011T,depth
2026-08-05T09:32:15.195,03197T,depth
2026-08-05T09:32:15.259,03194T,depth
2026-08-05T09:32:15.259,03196T,depth
2026-08-05T09:32:15.261,03195T,depth
2026-08-05T09:32:15.816,03077T,depth
2026-08-05T09:32:15.882,03046T,depth
2026-08-05T09:32:15.882,03077T,depth
2026-08-05T09:32:15.882,03046T,depth
2026-08-05T09:32:15.979,03011T,depth
2026-08-05T09:32:16.041,03182T,depth
2026-08-05T09:32:16.043,03077T,depth
2026-08-05T09:32:16.043,03046T,depth
2026-08-05T09:32:16.394,03077T,depth
2026-08-05T09:32:16.453,03046T,depth
2026-08-05T09:32:16.453,03077T,depth
2026-08-05T09:32:16.461,03046T,depth
2026-08-05T09:32:17.437,03077T,depth
2026-08-05T09:32:17.501,03011T,depth
2026-08-05T09:32:17.501,03046T,depth
2026-08-05T09:32:17.503,03182T,depth
2026-08-05T09:32:17.504,03077T,depth
2026-08-05T09:32:17.504,03011T,depth
2026-08-05T09:32:17.504,03046T,depth
2026-08-05T09:32:17.504,03182T,depth
2026-08-05T09:32:17.564,03077T,depth
2026-08-05T09:32:17.566,03011T,depth
2026-08-05T09:32:17.566,03182T,depth
2026-08-05T09:32:18.608,03011T,depth
2026-08-05T09:32:18.686,03182T,depth
2026-08-05T09:32:18.686,03077T,depth
2026-08-05T09:32:18.686,03046T,depth
2026-08-05T09:32:18.781,03046T,depth
2026-08-05T09:32:18.783,03011T,depth
2026-08-05T09:32:18.783,03077T,depth
2026-08-05T09:32:18.783,03182T,depth
2026-08-05T09:32:19.617,03046T,depth
2026-08-05T09:32:19.698,03077T,depth
2026-08-05T09:32:19.698,03077T,depth
2026-08-05T09:32:19.698,03046T,depth
2026-08-05T09:32:20.036,03011T,depth
2026-08-05T09:32:20.113,03046T,depth
2026-08-05T09:32:20.113,03182T,depth
2026-08-05T09:32:20.113,03077T,depth
2026-08-05T09:32:20.113,03195T,depth
2026-08-05T09:32:20.115,03194T,depth
2026-08-05T09:32:20.115,03197T,depth
2026-08-05T09:32:20.115,03196T,depth
2026-08-05T09:32:20.115,03046T,depth
2026-08-05T09:32:20.115,03077T,depth
2026-08-05T09:32:20.419,03046T,depth
2026-08-05T09:32:20.498,03077T,depth
2026-08-05T09:32:20.622,03197T,depth
2026-08-05T09:32:20.691,03195T,depth
2026-08-05T09:32:20.691,03196T,depth
2026-08-05T09:32:20.691,03194T,depth
2026-08-05T09:32:21.262,03046T,depth
2026-08-05T09:32:21.331,03077T,depth
2026-08-05T09:32:21.331,03182T,depth
2026-08-05T09:32:21.331,03046T,depth
2026-08-05T09:32:21.331,03077T,depth
2026-08-05T09:32:21.331,03182T,depth
2026-08-05T09:32:21.331,03077T,depth
2026-08-05T09:32:21.331,03011T,depth
2026-08-05T09:32:21.331,03182T,depth
2026-08-05T09:32:21.391,03011T,depth
2026-08-05T09:32:21.391,03011T,depth
2026-08-05T09:32:22.706,03011T,depth
2026-08-05T09:32:22.775,03046T,depth
2026-08-05T09:32:22.775,03182T,depth
2026-08-05T09:32:22.777,03077T,depth
2026-08-05T09:32:22.777,03182T,depth
2026-08-05T09:32:22.779,03077T,depth
2026-08-05T09:32:22.779,03011T,depth
2026-08-05T09:32:22.779,03046T,depth
2026-08-05T09:32:22.838,03182T,depth
2026-08-05T09:32:22.840,03077T,depth
2026-08-05T09:32:22.840,03011T,depth
2026-08-05T09:32:22.840,03046T,depth
2026-08-05T09:32:23.301,03080T,depth
2026-08-05T09:32:23.455,03046T,depth
2026-08-05T09:32:23.524,03077T,depth
2026-08-05T09:32:23.524,03046T,depth
2026-08-05T09:32:23.524,03077T,depth
2026-08-05T09:32:23.524,03077T,depth
2026-08-05T09:32:23.840,03046T,depth
2026-08-05T09:32:23.919,03077T,depth
2026-08-05T09:32:24.005,03011T,depth
2026-08-05T09:32:24.068,03011T,depth
2026-08-05T09:32:24.068,03182T,depth
2026-08-05T09:32:24.070,03182T,depth
2026-08-05T09:32:24.132,03011T,depth
2026-08-05T09:32:24.132,03182T,depth
2026-08-05T09:32:24.401,03196T,depth
2026-08-05T09:32:24.468,03197T,depth
2026-08-05T09:32:24.468,03046T,depth
2026-08-05T09:32:24.468,03194T,depth
2026-08-05T09:32:24.468,03195T,depth
2026-08-05T09:32:24.468,03011T,depth
2026-08-05T09:32:24.468,03182T,depth
2026-08-05T09:32:24.468,03077T,depth
2026-08-05T09:32:24.578,03046T,depth
2026-08-05T09:32:24.643,03011T,depth
2026-08-05T09:32:24.643,03182T,depth
2026-08-05T09:32:24.645,03077T,depth
2026-08-05T09:32:24.950,03194T,depth
2026-08-05T09:32:25.007,03195T,depth
2026-08-05T09:32:25.007,03196T,depth
2026-08-05T09:32:25.007,03197T,depth
2026-08-05T09:32:25.007,03080T,depth
2026-08-05T09:32:25.007,03080T,depth
2026-08-05T09:32:25.572,03182T,depth
2026-08-05T09:32:25.649,03011T,depth
2026-08-05T09:32:25.649,03046T,depth
2026-08-05T09:32:25.649,03077T,depth
2026-08-05T09:32:25.713,03077T,depth
2026-08-05T09:32:25.713,03046T,depth
2026-08-05T09:32:25.715,03196T,depth
2026-08-05T09:32:25.715,03197T,depth
2026-08-05T09:32:25.715,03046T,depth
2026-08-05T09:32:25.715,03077T,depth
2026-08-05T09:32:25.715,03195T,depth
2026-08-05T09:32:25.715,03194T,depth
2026-08-05T09:32:25.715,03046T,depth
2026-08-05T09:32:25.715,03077T,depth
2026-08-05T09:32:26.218,03196T,depth
2026-08-05T09:32:26.287,03194T,depth
2026-08-05T09:32:26.367,03197T,depth
2026-08-05T09:32:26.430,03195T,depth
2026-08-05T09:32:26.743,03046T,depth
2026-08-05T09:32:26.812,03182T,depth
2026-08-05T09:32:26.812,03077T,depth
2026-08-05T09:32:26.812,03182T,depth
2026-08-05T09:32:26.812,03011T,depth
2026-08-05T09:32:26.812,03046T,depth
2026-08-05T09:32:26.812,03182T,depth
2026-08-05T09:32:26.812,03011T,depth
2026-08-05T09:32:26.876,03011T,depth
2026-08-05T09:32:26.972,03011T,depth
2026-08-05T09:32:27.051,03046T,depth
2026-08-05T09:32:27.051,03182T,depth
2026-08-05T09:32:27.051,03077T,depth
2026-08-05T09:32:27.849,03077T,depth
2026-08-05T09:32:27.917,03046T,depth
2026-08-05T09:32:27.917,03046T,depth
2026-08-05T09:32:28.348,03046T,depth
2026-08-05T09:32:28.413,03011T,depth
2026-08-05T09:32:28.413,03182T,depth
2026-08-05T09:32:28.413,03077T,depth
2026-08-05T09:32:28.968,03182T,depth
2026-08-05T09:32:29.036,03077T,depth
2026-08-05T09:32:29.036,03011T,depth
2026-08-05T09:32:29.038,03046T,depth
2026-08-05T09:32:30.063,03182T,depth
2026-08-05T09:32:30.142,03011T,depth
2026-08-05T09:32:30.142,03182T,depth
2026-08-05T09:32:30.205,03182T,depth
2026-08-05T09:32:30.205,03011T,depth
2026-08-05T09:32:30.205,03011T,depth
2026-08-05T09:32:30.764,03046T,depth
2026-08-05T09:32:30.844,03011T,depth
2026-08-05T09:32:30.844,03182T,depth
2026-08-05T09:32:30.844,03077T,depth
2026-08-05T09:32:31.830,03046T,depth
2026-08-05T09:32:31.899,03077T,depth
2026-08-05T09:32:31.899,03182T,depth
2026-08-05T09:32:31.899,03011T,depth
2026-08-05T09:32:31.964,03011T,depth
2026-08-05T09:32:32.029,03182T,depth
2026-08-05T09:32:32.029,03077T,depth
2026-08-05T09:32:32.029,03046T,depth
2026-08-05T09:32:32.106,03011T,depth
2026-08-05T09:32:32.108,03046T,depth
2026-08-05T09:32:32.108,03182T,depth
2026-08-05T09:32:32.108,03077T,depth
2026-08-05T09:32:32.906,03046T,depth
2026-08-05T09:32:32.987,03077T,depth
2026-08-05T09:32:32.987,03046T,depth
2026-08-05T09:32:32.987,03077T,depth
2026-08-05T09:32:33.453,03182T,depth
2026-08-05T09:32:33.531,03182T,depth
2026-08-05T09:32:33.531,03046T,depth
2026-08-05T09:32:33.533,03011T,depth
2026-08-05T09:32:33.533,03182T,depth
2026-08-05T09:32:33.533,03077T,depth
2026-08-05T09:32:33.653,03069T,depth
2026-08-05T09:32:33.733,03011T,depth
2026-08-05T09:32:33.801,03011T,depth
2026-08-05T09:32:34.276,030573,depth
2026-08-05T09:32:34.420,03046T,depth
2026-08-05T09:32:34.490,03077T,depth
2026-08-05T09:32:34.490,03182T,depth
2026-08-05T09:32:34.495,03011T,depth
2026-08-05T09:32:34.495,03046T,depth
2026-08-05T09:32:34.495,03182T,depth
2026-08-05T09:32:34.495,03077T,depth
2026-08-05T09:32:34.495,03011T,depth
2026-08-05T09:32:35.134,03046T,depth
2026-08-05T09:32:35.212,03077T,depth
2026-08-05T09:32:35.212,03046T,depth
2026-08-05T09:32:35.276,03077T,depth
2026-08-05T09:32:35.276,03077T,depth
2026-08-05T09:32:35.722,03011T,depth
2026-08-05T09:32:35.790,03182T,depth
2026-08-05T09:32:35.790,03011T,depth
2026-08-05T09:32:35.790,03011T,depth
2026-08-05T09:32:35.790,03182T,depth
2026-08-05T09:32:35.855,03182T,depth
2026-08-05T09:32:38.636,03046T,depth
2026-08-05T09:32:38.715,03182T,depth
2026-08-05T09:32:38.715,03077T,depth
2026-08-05T09:32:38.715,03011T,depth
2026-08-05T09:32:39.513,03046T,depth
2026-08-05T09:32:39.580,03046T,depth
2026-08-05T09:32:39.582,03182T,depth
2026-08-05T09:32:39.582,03077T,depth
2026-08-05T09:32:39.582,03011T,depth
2026-08-05T09:32:39.645,03077T,depth
2026-08-05T09:32:40.063,03046T,depth
2026-08-05T09:32:40.136,03077T,depth
2026-08-05T09:32:40.142,03182T,depth
2026-08-05T09:32:40.144,03011T,depth
2026-08-05T09:32:40.300,03077T,depth
2026-08-05T09:32:40.381,03046T,depth
2026-08-05T09:32:41.134,03011T,depth
2026-08-05T09:32:41.198,03046T,depth
2026-08-05T09:32:41.198,03182T,depth
2026-08-05T09:32:41.198,03077T,depth
2026-08-05T09:32:41.198,03011T,depth
2026-08-05T09:32:41.198,03182T,depth
2026-08-05T09:32:41.198,03011T,depth
2026-08-05T09:32:41.198,03077T,depth
2026-08-05T09:32:41.259,03046T,depth
2026-08-05T09:32:41.261,03182T,depth
2026-08-05T09:32:41.261,03077T,depth
2026-08-05T09:32:42.007,03046T,depth
2026-08-05T09:32:42.076,03182T,depth
2026-08-05T09:32:42.078,03077T,depth
2026-08-05T09:32:42.078,03011T,depth
2026-08-05T09:32:42.078,03046T,depth
2026-08-05T09:32:42.078,03011T,depth
2026-08-05T09:32:42.078,03077T,depth
2026-08-05T09:32:42.078,03182T,depth
2026-08-05T09:32:42.269,03011T,depth
2026-08-05T09:32:42.348,03182T,depth
2026-08-05T09:32:42.348,03077T,depth
2026-08-05T09:32:42.348,03046T,depth
2026-08-05T09:32:43.311,03196T,depth
2026-08-05T09:32:43.384,03195T,depth
2026-08-05T09:32:43.384,03194T,depth
2026-08-05T09:32:43.386,03197T,depth
2026-08-05T09:32:43.386,03046T,depth
2026-08-05T09:32:43.388,03077T,depth
2026-08-05T09:32:43.388,03182T,depth
2026-08-05T09:32:43.458,03077T,depth
2026-08-05T09:32:43.460,03182T,depth
2026-08-05T09:32:43.462,03046T,depth
2026-08-05T09:32:43.462,03077T,depth
2026-08-05T09:32:43.464,03182T,depth
2026-08-05T09:32:43.464,03011T,depth
2026-08-05T09:32:43.522,03011T,depth
2026-08-05T09:32:43.524,03011T,depth
2026-08-05T09:32:43.839,03194T,depth
2026-08-05T09:32:43.901,03195T,depth
2026-08-05T09:32:43.901,03196T,depth
2026-08-05T09:32:43.901,03197T,depth
2026-08-05T09:32:44.360,03011T,depth
2026-08-05T09:32:44.425,03182T,depth
2026-08-05T09:32:44.425,03077T,depth
2026-08-05T09:32:44.428,03046T,depth
2026-08-05T09:32:44.984,03077T,depth
2026-08-05T09:32:45.059,03046T,depth
2026-08-05T09:32:45.440,03011T,depth
2026-08-05T09:32:45.505,03046T,depth
2026-08-05T09:32:45.505,03182T,depth
2026-08-05T09:32:45.508,03077T,depth
2026-08-05T09:32:46.109,03046T,depth
2026-08-05T09:32:46.188,03077T,depth
2026-08-05T09:32:46.188,03011T,depth
2026-08-05T09:32:46.188,03182T,depth
2026-08-05T09:32:46.188,03077T,depth
2026-08-05T09:32:46.188,03046T,depth
2026-08-05T09:32:46.874,03046T,depth
2026-08-05T09:32:46.909,03077T,depth
2026-08-05T09:32:47.311,03077T,depth
2026-08-05T09:32:47.375,03046T,depth
2026-08-05T09:32:47.741,03011T,depth
2026-08-05T09:32:47.807,03011T,depth
2026-08-05T09:32:47.807,03011T,depth
2026-08-05T09:32:47.870,03182T,depth
2026-08-05T09:32:47.872,03182T,depth
2026-08-05T09:32:47.872,03011T,depth
2026-08-05T09:32:47.874,03182T,depth
2026-08-05T09:32:47.875,03074T,depth
2026-08-05T09:32:47.875,03074T,depth
2026-08-05T09:32:47.933,03182T,depth
2026-08-05T09:32:48.276,03077T,depth
2026-08-05T09:32:48.351,03046T,depth
2026-08-05T09:32:48.353,03077T,depth
2026-08-05T09:32:48.353,03046T,depth
2026-08-05T09:32:48.418,03077T,depth
2026-08-05T09:32:49.371,03182T,depth
2026-08-05T09:32:49.435,03011T,depth
2026-08-05T09:32:49.551,03011T,depth
2026-08-05T09:32:49.615,03046T,depth
2026-08-05T09:32:49.615,03182T,depth
2026-08-05T09:32:49.615,03077T,depth
2026-08-05T09:32:49.758,03011T,depth
2026-08-05T09:32:49.824,03046T,depth
2026-08-05T09:32:49.826,03182T,depth
2026-08-05T09:32:49.826,03077T,depth
2026-08-05T09:32:49.887,03182T,depth
2026-08-05T09:32:49.887,03077T,depth
2026-08-05T09:32:49.887,03011T,depth
2026-08-05T09:32:49.887,03046T,depth
2026-08-05T09:32:50.480,03046T,depth
2026-08-05T09:32:50.544,03077T,depth
2026-08-05T09:32:50.544,03046T,depth
2026-08-05T09:32:50.544,03077T,depth
2026-08-05T09:32:50.607,03077T,depth
2026-08-05T09:32:51.005,03011T,depth
2026-08-05T09:32:51.071,03182T,depth
2026-08-05T09:32:51.071,03182T,depth
2026-08-05T09:32:51.071,03011T,depth
2026-08-05T09:32:51.135,03182T,depth
2026-08-05T09:32:51.135,03011T,depth
2026-08-05T09:32:51.135,03011T,depth
2026-08-05T09:32:51.135,03046T,depth
2026-08-05T09:32:51.135,03182T,depth
2026-08-05T09:32:51.135,03077T,depth
2026-08-05T09:32:51.726,03046T,depth
2026-08-05T09:32:51.821,03011T,depth
2026-08-05T09:32:51.883,03046T,depth
2026-08-05T09:32:51.883,03077T,depth
2026-08-05T09:32:51.883,03182T,depth
2026-08-05T09:32:51.883,030573,depth
2026-08-05T09:32:51.947,03077T,depth
2026-08-05T09:32:52.123,03011T,depth
2026-08-05T09:32:52.203,03182T,depth
2026-08-05T09:32:52.203,03077T,depth
2026-08-05T09:32:52.206,03046T,depth
2026-08-05T09:32:52.459,03046T,depth
2026-08-05T09:32:52.522,03077T,depth
2026-08-05T09:32:53.225,03011T,depth
2026-08-05T09:32:53.289,03077T,depth
2026-08-05T09:32:53.289,03011T,depth
2026-08-05T09:32:53.289,03046T,depth
2026-08-05T09:32:53.291,03182T,depth
2026-08-05T09:32:53.291,03077T,depth
2026-08-05T09:32:53.354,03011T,depth
2026-08-05T09:32:53.354,03046T,depth
2026-08-05T09:32:53.354,03182T,depth
2026-08-05T09:32:53.354,03077T,depth
2026-08-05T09:32:53.354,03182T,depth
2026-08-05T09:32:53.765,03046T,depth
2026-08-05T09:32:53.835,03046T,depth
2026-08-05T09:32:53.835,03182T,depth
2026-08-05T09:32:53.835,03077T,depth
2026-08-05T09:32:53.835,03011T,depth
2026-08-05T09:32:53.835,03077T,depth
2026-08-05T09:32:53.835,03182T,depth
2026-08-05T09:32:53.835,03011T,depth
2026-08-05T09:32:53.916,03046T,depth
2026-08-05T09:32:53.991,03011T,depth
2026-08-05T09:32:53.991,03182T,depth
2026-08-05T09:32:53.991,03077T,depth
2026-08-05T09:32:54.857,03046T,depth
2026-08-05T09:32:54.936,03046T,depth
2026-08-05T09:32:54.936,03077T,depth
2026-08-05T09:32:55.001,03077T,depth
2026-08-05T09:32:55.001,03077T,depth
2026-08-05T09:32:55.145,03046T,depth
2026-08-05T09:32:55.208,03077T,depth
2026-08-05T09:32:55.402,03182T,depth
2026-08-05T09:32:55.481,03011T,depth
2026-08-05T09:32:55.481,03182T,depth
2026-08-05T09:32:55.481,03182T,depth
2026-08-05T09:32:55.481,03011T,depth
2026-08-05T09:32:55.564,03011T,depth
2026-08-05T09:32:56.056,03046T,depth
2026-08-05T09:32:56.132,03046T,depth
2026-08-05T09:32:56.201,03011T,depth
2026-08-05T09:32:56.201,03182T,depth
2026-08-05T09:32:56.201,03077T,depth
2026-08-05T09:32:56.201,03077T,depth
2026-08-05T09:32:56.515,03011T,depth
2026-08-05T09:32:56.584,03182T,depth
2026-08-05T09:32:56.584,03077T,depth
2026-08-05T09:32:56.584,03046T,depth
2026-08-05T09:32:56.664,03046T,depth
2026-08-05T09:32:56.728,03182T,depth
2026-08-05T09:32:56.728,03077T,depth
2026-08-05T09:32:56.728,03011T,depth
2026-08-05T09:32:57.696,03077T,depth
2026-08-05T09:32:57.767,03046T,depth
2026-08-05T09:32:57.767,03077T,depth
2026-08-05T09:32:57.767,03046T,depth
2026-08-05T09:32:57.767,03077T,depth
2026-08-05T09:32:57.954,03077T,depth
2026-08-05T09:32:58.025,03046T,depth
2026-08-05T09:32:58.231,03011T,depth
2026-08-05T09:32:58.311,03182T,depth
2026-08-05T09:32:58.313,03011T,depth
2026-08-05T09:32:58.313,03182T,depth
2026-08-05T09:32:58.313,03077T,depth
2026-08-05T09:32:58.313,03182T,depth
2026-08-05T09:32:58.313,03011T,depth
2026-08-05T09:32:58.313,03011T,depth
2026-08-05T09:32:58.313,03046T,depth
2026-08-05T09:32:58.377,03182T,depth
2026-08-05T09:32:58.615,03011T,depth
2026-08-05T09:32:58.691,03046T,depth
2026-08-05T09:32:58.691,03182T,depth
2026-08-05T09:32:58.691,03077T,depth
2026-08-05T09:32:58.698,03011T,depth
2026-08-05T09:32:58.699,03182T,depth
2026-08-05T09:32:58.905,03195T,depth
2026-08-05T09:32:58.979,03194T,depth
2026-08-05T09:32:58.986,03197T,depth
2026-08-05T09:32:58.986,03196T,depth
2026-08-05T09:32:59.394,03077T,depth
2026-08-05T09:32:59.462,03077T,depth
2026-08-05T09:32:59.528,03046T,depth
2026-08-05T09:32:59.528,03194T,depth
2026-08-05T09:32:59.528,03195T,depth
2026-08-05T09:32:59.528,03077T,depth
2026-08-05T09:32:59.528,03196T,depth
2026-08-05T09:32:59.528,03197T,depth
2026-08-05T09:32:59.528,03046T,depth
2026-08-05T09:32:59.592,03077T,depth
2026-08-05T09:32:59.671,03046T,depth
2026-08-05T09:32:59.735,03046T,depth
2026-08-05T09:32:59.735,03077T,depth
