time,Bid_1_Price,Bid_1_Qty,Bid_2_Price,Bid_2_Qty,Bid_3_Price,Bid_3_Qty,Bid_4_Price,Bid_4_Qty,Bid_5_Price,Bid_5_Qty,Ask_1_Price,Ask_1_Qty,Ask_2_Price,Ask_2_Qty,Ask_3_Price,Ask_3_Qty,Ask_4_Price,Ask_4_Qty,Ask_5_Price,Ask_5_Qty
9:01:08,106.5,14,106.45,57,106.4,60,106.35,62,106.3,449,106.6,331,106.65,1,106.7,83,106.75,305,106.8,494
9:01:08,106.5,14,106.45,57,106.4,60,106.35,62,106.3,449,106.55,3,106.6,331,106.65,1,106.7,83,106.75,305
9:01:08,106.5,14,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,1,106.7,83,106.75,305
9:01:08,106.5,14,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,1,106.7,33,106.75,305
9:01:08,106.5,15,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,1,106.7,33,106.75,305
9:01:08,106.5,15,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,1,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,1,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.55,4,106.6,331,106.65,32,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.55,2,106.6,331,106.65,32,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.55,2,106.6,331,106.65,82,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.55,1,106.6,331,106.65,82,106.7,53,106.75,305
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,331,106.65,82,106.7,53,106.75,305,106.8,474
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,331,106.65,82,106.7,33,106.75,305,106.8,474
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,331,106.65,32,106.7,33,106.75,305,106.8,474
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,33,106.75,305,106.8,474
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,33,106.75,305,106.8,494
9:01:08,106.5,16,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:08,106.5,17,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:08,106.5,19,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:08,106.5,20,106.45,57,106.4,60,106.35,62,106.3,449,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:08,106.5,20,106.45,57,106.4,60,106.35,62,106.3,450,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,1,106.5,20,106.45,57,106.4,60,106.35,62,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.5,17,106.45,57,106.4,60,106.35,62,106.3,242,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.5,18,106.45,57,106.4,60,106.35,62,106.3,242,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.5,18,106.45,57,106.4,60,106.35,62,106.3,243,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,1,106.5,18,106.45,57,106.4,60,106.35,62,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,5,106.5,18,106.45,57,106.4,60,106.35,62,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,18,106.45,57,106.4,60,106.35,62,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,18,106.45,34,106.4,60,106.35,62,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,18,106.45,34,106.4,60,106.35,93,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,18,106.45,54,106.4,60,106.35,93,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,21,106.45,54,106.4,60,106.35,93,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.5,16,106.45,54,106.4,60,106.35,93,106.3,223,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,3,106.5,16,106.45,54,106.4,60,106.35,93,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,16,106.45,54,106.4,60,106.35,93,106.6,333,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,16,106.45,54,106.4,60,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,494
9:01:09,106.55,2,106.5,16,106.45,54,106.4,60,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,16,106.45,54,106.4,60,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,17,106.45,54,106.4,60,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,17,106.45,54,106.4,61,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,17,106.45,54,106.4,46,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,18,106.45,54,106.4,46,106.35,93,106.6,364,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,18,106.45,54,106.4,46,106.35,93,106.6,363,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.55,1,106.5,19,106.45,54,106.4,46,106.35,93,106.6,363,106.65,32,106.7,83,106.75,305,106.8,463
9:01:10,106.5,19,106.45,54,106.4,46,106.35,93,106.3,223,106.55,4,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,54,106.4,46,106.35,93,106.3,254,106.55,4,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,54,106.4,46,106.35,93,106.3,254,106.55,3,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,54,106.4,46,106.35,93,106.3,254,106.55,2,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,54,106.4,26,106.35,93,106.3,254,106.55,2,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,34,106.4,26,106.35,93,106.3,254,106.55,2,106.6,363,106.65,32,106.7,83,106.75,305
9:01:10,106.5,19,106.45,34,106.4,26,106.35,93,106.3,254,106.55,2,106.6,363,106.65,32,106.7,33,106.75,305
9:01:10,106.5,19,106.45,34,106.4,26,106.35,93,106.3,254,106.55,2,106.6,363,106.65,32,106.7,53,106.75,305
9:01:10,106.5,19,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,32,106.7,53,106.75,305
9:01:10,106.5,19,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,18,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,18,106.45,34,106.4,26,106.35,93,106.3,274,106.55,3,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,18,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,18,106.45,34,106.4,26,106.35,93,106.3,274,106.55,1,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,18,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,19,106.45,34,106.4,26,106.35,93,106.3,274,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,19,106.45,34,106.4,26,106.35,93,106.3,275,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,19,106.45,39,106.4,26,106.35,93,106.3,275,106.55,2,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,19,106.45,39,106.4,26,106.35,93,106.3,275,106.55,3,106.6,363,106.65,82,106.7,53,106.75,305
9:01:11,106.5,19,106.45,39,106.4,26,106.35,93,106.3,275,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.5,18,106.45,39,106.4,26,106.35,93,106.3,275,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.5,18,106.45,40,106.4,26,106.35,93,106.3,275,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.5,18,106.45,40,106.4,26,106.35,93,106.3,275,106.6,363,106.65,32,106.7,53,106.75,305,106.8,443
9:01:12,106.5,18,106.45,40,106.4,26,106.35,93,106.3,275,106.6,363,106.65,32,106.7,33,106.75,305,106.8,443
9:01:12,106.5,18,106.45,41,106.4,26,106.35,93,106.3,275,106.6,363,106.65,32,106.7,33,106.75,305,106.8,443
9:01:12,106.5,18,106.45,41,106.4,26,106.35,93,106.3,275,106.6,363,106.65,32,106.7,33,106.75,305,106.8,463
9:01:12,106.5,18,106.45,41,106.4,26,106.35,93,106.3,275,106.6,363,106.65,32,106.7,83,106.75,305,106.8,463
9:01:12,106.5,18,106.45,41,106.4,26,106.35,93,106.3,275,106.55,1,106.6,363,106.65,32,106.7,83,106.75,305
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.55,1,106.6,363,106.65,32,106.7,83,106.75,305
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.6,363,106.65,32,106.7,83,106.75,305,106.8,463
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.6,363,106.65,32,106.7,83,106.75,305,106.8,443
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.6,363,106.65,32,106.7,33,106.75,305,106.8,443
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.6,363,106.65,32,106.7,53,106.75,305,106.8,443
9:01:12,106.5,18,106.45,41,106.4,27,106.35,93,106.3,275,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.55,1,106.5,18,106.45,41,106.4,27,106.35,93,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.55,1,106.5,18,106.45,42,106.4,27,106.35,93,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.55,2,106.5,18,106.45,42,106.4,27,106.35,93,106.6,363,106.65,82,106.7,53,106.75,305,106.8,443
9:01:12,106.55,2,106.5,18,106.45,42,106.4,27,106.35,93,106.6,363,106.65,82,106.7,53,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,42,106.4,27,106.35,93,106.6,363,106.65,32,106.7,53,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,42,106.4,27,106.35,93,106.6,363,106.65,32,106.7,33,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,62,106.4,27,106.35,93,106.6,363,106.65,32,106.7,33,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,62,106.4,27,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,62,106.4,47,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,443
9:01:12,106.55,2,106.5,18,106.45,62,106.4,47,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,47,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,48,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,49,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,50,106.35,93,106.6,363,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,50,106.35,93,106.6,362,106.65,32,106.7,83,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,50,106.35,93,106.6,362,106.65,32,106.7,333,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,62,106.4,50,106.35,62,106.6,362,106.65,32,106.7,333,106.75,274,106.8,463
9:01:13,106.55,2,106.5,28,106.45,63,106.4,50,106.35,62,106.6,362,106.65,32,106.7,333,106.75,274,106.8,463
9:01:13,106.55,3,106.5,28,106.45,63,106.4,50,106.35,62,106.6,362,106.65,32,106.7,333,106.75,274,106.8,463
9:01:13,106.5,28,106.45,63,106.4,50,106.35,62,106.3,255,106.55,2,106.6,362,106.65,32,106.7,333,106.75,274
9:01:13,106.5,28,106.45,63,106.4,50,106.35,62,106.3,256,106.55,2,106.6,362,106.65,32,106.7,333,106.75,274
9:01:13,106.5,28,106.45,63,106.4,50,106.35,62,106.3,256,106.55,1,106.6,362,106.65,32,106.7,333,106.75,274
9:01:13,106.5,29,106.45,63,106.4,50,106.35,62,106.3,256,106.55,1,106.6,362,106.65,32,106.7,333,106.75,274
9:01:14,106.5,31,106.45,63,106.4,50,106.35,62,106.3,256,106.55,1,106.6,362,106.65,32,106.7,333,106.75,274
9:01:14,106.5,31,106.45,63,106.4,50,106.35,62,106.3,256,106.55,1,106.6,362,106.65,33,106.7,333,106.75,274
9:01:14,106.5,31,106.45,43,106.4,50,106.35,62,106.3,256,106.55,1,106.6,362,106.65,33,106.7,333,106.75,274
9:01:14,106.5,31,106.45,43,106.4,30,106.35,62,106.3,256,106.55,1,106.6,362,106.65,33,106.7,333,106.75,274
9:01:14,106.5,31,106.45,43,106.4,30,106.35,62,106.3,256,106.55,1,106.6,362,106.65,33,106.7,283,106.75,274
9:01:14,106.5,31,106.45,43,106.4,30,106.35,62,106.3,276,106.55,1,106.6,362,106.65,33,106.7,283,106.75,274
9:01:14,106.5,31,106.45,43,106.4,30,106.35,62,106.3,276,106.55,1,106.6,362,106.65,83,106.7,283,106.75,274
9:01:14,106.5,31,106.45,43,106.4,30,106.35,62,106.3,276,106.55,1,106.6,362,106.65,83,106.7,303,106.75,274
9:01:14,106.5,31,106.45,44,106.4,30,106.35,62,106.3,276,106.55,1,106.6,362,106.65,83,106.7,303,106.75,274
9:01:14,106.5,32,106.45,44,106.4,30,106.35,62,106.3,276,106.55,1,106.6,362,106.65,83,106.7,303,106.75,274
9:01:14,106.5,32,106.45,44,106.4,30,106.35,62,106.3,276,106.6,362,106.65,83,106.7,303,106.75,274,106.8,443
9:01:14,106.55,5,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,83,106.7,303,106.75,274,106.8,443
9:01:14,106.55,4,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,83,106.7,303,106.75,274,106.8,443
9:01:14,106.55,4,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,303,106.75,274,106.8,443
9:01:14,106.55,4,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,283,106.75,274,106.8,443
9:01:14,106.55,4,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,283,106.75,274,106.8,463
9:01:14,106.55,4,106.5,32,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,4,106.5,33,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,4,106.5,34,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,34,106.45,44,106.4,30,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,34,106.45,64,106.4,30,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,34,106.45,64,106.4,50,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,36,106.45,64,106.4,50,106.35,62,106.6,362,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,36,106.45,64,106.4,50,106.35,62,106.6,364,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,36,106.45,64,106.4,50,106.35,62,106.6,373,106.65,33,106.7,333,106.75,274,106.8,463
9:01:14,106.55,5,106.5,36,106.45,64,106.4,50,106.35,62,106.6,373,106.65,33,106.7,83,106.75,274,106.8,463
9:01:15,106.55,5,106.5,36,106.45,64,106.4,50,106.35,62,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,5,106.5,36,106.45,64,106.4,50,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,7,106.5,36,106.45,64,106.4,50,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,7,106.5,37,106.45,64,106.4,49,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,8,106.5,37,106.45,64,106.4,49,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,7,106.5,37,106.45,64,106.4,49,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,7,106.5,38,106.45,64,106.4,49,106.35,93,106.6,373,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,7,106.5,38,106.45,64,106.4,49,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,8,106.5,38,106.45,64,106.4,49,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,8,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:15,106.55,9,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,11,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,14,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,15,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,9,106.5,40,106.45,64,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,9,106.5,40,106.45,65,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,10,106.5,40,106.45,65,106.4,47,106.35,93,106.6,372,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,10,106.5,40,106.45,65,106.4,47,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,10,106.5,40,106.45,65,106.4,47,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,10,106.5,40,106.45,65,106.4,47,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,9,106.5,40,106.45,65,106.4,47,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,9,106.5,40,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,10,106.5,40,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:16,106.55,11,106.5,40,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,11,106.5,41,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,12,106.5,41,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,12,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,14,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,15,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,16,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,17,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,16,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,15,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:17,106.55,16,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,25,106.5,42,106.45,65,106.4,48,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,25,106.5,42,106.45,65,106.4,79,106.35,93,106.6,374,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,25,106.5,42,106.45,65,106.4,79,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,42,106.45,65,106.4,79,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,42,106.45,65,106.4,80,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,42,106.45,65,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,42,106.45,66,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,42,106.45,67,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,44,106.45,67,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:18,106.55,22,106.5,48,106.45,67,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,23,106.5,48,106.45,67,106.4,81,106.35,93,106.6,343,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,23,106.5,48,106.45,67,106.4,81,106.35,93,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,24,106.5,48,106.45,67,106.4,81,106.35,93,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,24,106.5,48,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,25,106.5,48,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,25,106.5,49,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,26,106.5,49,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,26,106.5,50,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,26,106.5,51,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,26,106.5,52,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,26,106.5,53,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,27,106.5,53,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:19,106.55,28,106.5,53,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:20,106.55,33,106.5,53,106.45,67,106.4,81,106.35,94,106.6,353,106.65,33,106.7,93,106.75,274,106.8,463
9:01:20,106.55,33,106.5,53,106.45,67,106.4,81,106.35,94,106.6,353,106.65,34,106.7,93,106.75,274,106.8,463
9:01:20,106.55,33,106.5,54,106.45,67,106.4,81,106.35,94,106.6,353,106.65,34,106.7,93,106.75,274,106.8,463
9:01:20,106.55,32,106.5,54,106.45,67,106.4,81,106.35,94,106.6,353,106.65,34,106.7,93,106.75,274,106.8,463
9:01:20,106.55,32,106.5,54,106.45,68,106.4,81,106.35,94,106.6,353,106.65,34,106.7,93,106.75,274,106.8,463
9:01:20,106.55,32,106.5,54,106.45,68,106.4,81,106.35,95,106.6,353,106.65,34,106.7,93,106.75,274,106.8,463
